Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
46,3000	158,30
46,4000	98,19
46,5000	132,62
46,6000	166,50
46,7000	106,99
46,8000	123,05
46,9000	174,64
47,0000	113,97
47,1000	102,85
47,2000	171,07
47,3000	145,34
47,4000	99,81
47,5000	164,92
47,6000	155,60
47,7000	98,36
47,8000	135,61
47,9000	164,17
48,0000	105,20
48,1000	125,72
48,2000	175,11
48,3000	111,71
48,4000	104,23
48,5000	172,45
48,6000	142,57
48,7000	100,37
48,8000	147,75
48,9000	153,93
49,0000	100,45
49,1000	137,08
49,2000	174,63
49,3000	104,77
49,4000	110,03
49,5000	175,27
49,6000	111,21
49,7000	104,45
49,8000	172,65
49,9000	142,14
50,0000	100,44
50,1000	148,23
50,2000	153,31
50,3000	100,23
50,4000	137,61
50,5000	174,25
50,6000	104,35
50,7000	110,35
50,8000	175,17
50,9000	129,97
51,0000	104,87
0,0000	104,26
0,1000	110,51
0,2000	175,28
0,3000	129,69
0,4000	104,89
0,5000	159,24
0,6000	141,01
0,7000	98,36
0,8000	149,34
0,9000	169,76
1,0000	100,04
1,1000	118,55
1,2000	174,04
1,3000	118,89
1,4000	110,96
1,5000	167,65
1,6000	129,36
1,7000	98,72
1,8000	159,55
1,9000	140,71
2,0000	98,27
2,1000	149,39
2,2000	169,41
2,3000	99,92
2,4000	119,00
2,5000	173,92
2,6000	118,51
2,7000	111,24
2,8000	168,02
2,9000	128,88
3,0000	98,78
3,1000	159,99
3,2000	161,50
3,3000	98,30
3,4000	128,69
3,5000	169,12
3,6000	109,68
3,7000	119,49
3,8000	173,91
3,9000	118,26
4,0000	111,66
4,1000	168,29
4,2000	128,26
4,3000	98,81
4,4000	160,34
4,5000	161,15
4,6000	98,29
4,7000	128,97
4,8000	169,01
4,9000	109,49
5,0000	119,47
5,1000	173,30
5,2000	118,01
5,3000	101,26
5,4000	168,25
5,5000	151,42
5,6000	98,89
5,7000	139,88
5,8000	161,20
5,9000	98,31
6,0000	129,13
6,1000	169,00
6,2000	109,56
6,3000	119,41
6,4000	173,14
6,5000	118,09
6,6000	101,09
6,7000	168,10
6,8000	151,57
6,9000	98,78
7,0000	139,26
7,1000	161,63
7,2000	103,69
7,3000	128,63
7,4000	175,42
7,5000	109,93
7,6000	105,43
7,7000	173,35
7,8000	140,68
7,9000	101,01
8,0000	167,85
8,1000	151,82
8,2000	98,66
8,3000	139,00
8,4000	161,63
8,5000	103,77
8,6000	128,18
8,7000	175,41
8,8000	110,27
8,9000	105,20
9,0000	173,16
9,1000	140,77
9,2000	100,99
9,3000	149,81
9,4000	152,13
9,5000	100,02
9,6000	138,78
9,7000	174,10
9,8000	103,91
9,9000	111,06
10,0000	175,35
10,1000	110,24
10,2000	105,09
10,3000	172,98
10,4000	140,80
10,5000	101,03
10,6000	149,50
10,7000	152,36
10,8000	100,07
10,9000	138,60
11,0000	173,98
11,1000	104,02
11,2000	110,87
11,3000	175,27
11,4000	129,35
11,5000	105,01
11,6000	159,38
11,7000	140,98
11,8000	98,37
11,9000	149,59
12,0000	169,70
12,1000	100,12
12,2000	138,63
12,3000	174,14
12,4000	104,08
12,5000	111,00
12,6000	175,45
12,7000	129,53
12,8000	104,97
12,9000	159,42
13,0000	140,93
13,1000	98,39
13,2000	149,37
13,3000	169,74
13,4000	100,05
13,5000	118,62
13,6000	174,17
13,7000	119,16
13,8000	110,79
13,9000	167,43
14,0000	129,76
14,1000	98,70
14,2000	159,37
14,3000	141,30
14,4000	98,49
14,5000	149,25
14,6000	169,82
14,7000	100,19
14,8000	118,65
14,9000	174,36
15,0000	119,17
15,1000	110,79
15,2000	167,51
15,3000	129,76
15,4000	98,71
15,5000	159,14
15,6000	162,55
15,7000	98,47
15,8000	127,62
15,9000	169,98
16,0000	110,71
16,1000	118,44
16,2000	174,38
16,3000	119,58
16,4000	110,60
16,5000	167,33
16,6000	130,03
16,7000	98,67
16,8000	159,13
16,9000	162,57
17,0000	98,46
17,1000	127,66
17,2000	170,05
17,3000	110,71
17,4000	118,36
17,5000	172,99
17,6000	119,28
17,7000	100,73
17,8000	167,35
17,9000	152,31
18,0000	98,59
18,1000	138,39
18,2000	162,35
18,3000	98,43
18,4000	127,74
18,5000	169,84
18,6000	110,60
18,7000	118,54
18,8000	172,97
18,9000	119,39
19,0000	100,88
19,1000	167,43
19,2000	152,65
19,3000	98,73
19,4000	138,36
19,5000	162,38
19,6000	104,26
19,7000	127,81
19,8000	175,35
19,9000	110,39
20,0000	105,02
20,1000	173,04
20,2000	140,91
20,3000	100,90
20,4000	167,48
20,5000	152,38
20,6000	98,68
20,7000	138,87
20,8000	161,73
20,9000	103,83
21,0000	128,21
21,1000	175,29
21,2000	109,88
21,3000	105,33
21,4000	173,37
21,5000	139,84
21,6000	101,20
21,7000	150,49
21,8000	151,03
21,9000	99,73
22,0000	140,00
22,1000	173,76
22,2000	103,35
22,3000	112,04
22,4000	175,31
22,5000	109,22
22,6000	105,79
22,7000	173,53
22,8000	138,68
22,9000	101,46
23,0000	151,57
23,1000	150,04
23,2000	99,52
23,3000	140,88
23,4000	173,28
23,5000	102,86
23,6000	112,65
23,7000	175,35
23,8000	126,78
23,9000	106,30
24,0000	161,77
24,1000	137,88
24,2000	98,21
24,3000	152,33
24,4000	167,77
24,5000	99,40
24,6000	141,63
24,7000	173,16
24,8000	102,75
24,9000	112,74
25,0000	175,27
25,1000	126,31
25,2000	106,50
25,3000	161,77
25,4000	137,58
25,5000	98,20
25,6000	152,35
25,7000	167,70
25,8000	99,36
25,9000	121,20
26,0000	173,07
26,1000	116,24
26,2000	113,13
26,3000	169,64
26,4000	125,99
26,5000	99,12
26,6000	162,15
26,7000	137,16
26,8000	98,14
26,9000	152,73
27,0000	167,37
27,1000	99,24
27,2000	121,78
27,3000	172,90
27,4000	115,69
27,5000	113,46
27,6000	169,86
27,7000	125,67
27,8000	99,28
27,9000	162,66
28,0000	158,74
28,1000	98,22
28,2000	131,83
28,3000	167,20
28,4000	107,64
28,5000	121,97
28,6000	174,11
28,7000	115,43
28,8000	113,78
28,9000	170,10
29,0000	125,13
29,1000	99,27
29,2000	162,81
29,3000	158,26
29,4000	98,17
29,5000	132,20
29,6000	166,75
29,7000	107,36
29,8000	122,39
29,9000	174,34
30,0000	114,90
30,1000	102,40
30,2000	170,30
30,3000	147,41
30,4000	99,48
30,5000	143,62
30,6000	157,87
30,7000	101,88
30,8000	132,79
30,9000	166,18
31,0000	106,95
31,1000	122,94
31,2000	174,47
31,3000	114,63
31,4000	102,60
31,5000	170,47
31,6000	146,83
31,7000	99,52
31,8000	143,83
31,9000	157,87
32,0000	101,85
32,1000	132,86
32,2000	175,04
32,3000	106,90
32,4000	107,73
32,5000	174,56
32,6000	135,04
32,7000	102,77
32,8000	154,93
32,9000	146,26
33,0000	99,63
33,1000	144,41
33,2000	157,00
33,3000	101,52
33,4000	133,83
33,5000	175,03
33,6000	106,43
33,7000	108,31
33,8000	174,93
33,9000	134,04
34,0000	103,16
34,1000	155,78
34,2000	145,42
34,3000	98,79
34,4000	144,87
34,5000	171,81
34,6000	101,50
34,7000	114,98
34,8000	174,94
34,9000	123,58
35,0000	107,83
35,1000	174,61
35,2000	135,00
35,3000	102,71
35,4000	154,49
35,5000	147,11
35,6000	98,97
35,7000	143,44
35,8000	172,48
35,9000	102,04
36,0000	113,86
36,1000	175,23
36,2000	125,31
36,3000	106,88
36,4000	162,34
36,5000	137,01
36,6000	98,13
36,7000	152,57
36,8000	167,56
36,9000	99,21
37,0000	121,10
37,1000	173,09
37,2000	102,76
37,3000	112,42
37,4000	175,20
37,5000	126,92
37,6000	106,13
37,7000	161,26
37,8000	138,77
37,9000	98,27
38,0000	150,96
38,1000	168,54
38,2000	99,63
38,3000	119,79
38,4000	173,67
38,5000	117,88
38,6000	111,64
38,7000	168,20
38,8000	128,47
38,9000	98,73
39,0000	160,07
39,1000	140,10
39,2000	98,29
39,3000	149,79
39,4000	169,40
39,5000	99,99
39,6000	118,72
39,7000	174,03
39,8000	119,01
39,9000	110,75
40,0000	167,44
40,1000	129,66
40,2000	98,66
40,3000	158,98
40,4000	162,73
40,5000	98,44
40,6000	127,20
40,7000	170,06
40,8000	111,01
40,9000	117,79
41,0000	172,54
41,1000	120,15
41,2000	109,95
41,3000	166,51
41,4000	131,11
41,5000	98,52
41,6000	157,78
41,7000	163,60
41,8000	98,51
41,9000	125,82
42,0000	170,91
42,1000	112,25
42,2000	116,63
42,3000	171,95
42,4000	121,79
42,5000	100,07
42,6000	165,24
42,7000	155,42
42,8000	98,30
42,9000	134,91
43,0000	165,00
43,1000	105,99
43,2000	124,22
43,3000	171,69
43,4000	113,45
43,5000	115,34
43,6000	171,06
43,7000	123,36
43,8000	99,67
43,9000	164,24
44,0000	157,12
44,1000	98,23
44,2000	133,36
44,3000	166,13
44,4000	106,89
44,5000	123,04
44,6000	174,53
44,7000	114,74
44,8000	102,52
44,9000	170,34
45,0000	147,47
45,1000	99,39
45,2000	143,01
45,3000	158,22
45,4000	98,02
45,5000	132,00
45,6000	166,83
45,7000	107,59
45,8000	121,82
45,9000	174,11
46,0000	115,82
46,1000	102,17
46,2000	169,70
46,3000	148,91
46,4000	99,20
46,5000	141,61
46,6000	159,62
46,7000	102,74
46,8000	130,63
46,9000	175,35
47,0000	108,61
47,1000	106,24
47,2000	173,76
47,3000	138,34
47,4000	101,53
47,5000	168,73
47,6000	150,02
47,7000	98,87
47,8000	140,52
47,9000	160,57
48,0000	103,26
48,1000	129,46
48,2000	175,34
48,3000	109,40
48,4000	105,55
48,5000	173,19
48,6000	139,79
48,7000	101,07
48,8000	150,02
48,9000	151,71
49,0000	99,91
49,1000	138,72
49,2000	173,97
49,3000	104,14
49,4000	110,77
49,5000	175,24
49,6000	110,75
49,7000	104,69
49,8000	172,65
49,9000	142,12
50,0000	100,50
50,1000	147,96
50,2000	153,76
50,3000	100,54
50,4000	137,15
50,5000	174,57
50,6000	104,95
50,7000	109,79
50,8000	175,17
50,9000	131,49
51,0000	104,02
0,0000	105,22
0,1000	109,33
0,2000	174,98
0,3000	132,01
0,4000	103,69
0,5000	156,74
0,6000	144,03
0,7000	98,59
0,8000	146,00
0,9000	171,12
1,0000	100,98
1,1000	115,82
1,2000	174,63
1,3000	122,37
1,4000	108,40
1,5000	164,62
1,6000	133,62
1,7000	103,10
1,8000	155,52
1,9000	145,78
2,0000	98,83
2,1000	144,59
2,2000	171,90
2,3000	101,59
2,4000	114,85
2,5000	175,03
2,6000	123,90
2,7000	107,71
2,8000	163,64
2,9000	135,44
3,0000	98,14
3,1000	153,95
3,2000	166,24
3,3000	99,00
3,4000	122,40
3,5000	172,53
3,6000	115,24
3,7000	113,71
3,8000	175,15
3,9000	125,57
4,0000	106,77
4,1000	162,20
4,2000	137,36
4,3000	98,27
4,4000	152,26
4,5000	167,75
4,6000	99,45
4,7000	120,74
4,8000	173,28
4,9000	117,01
5,0000	112,14
5,1000	168,57
5,2000	127,58
5,3000	98,86
5,4000	160,45
5,5000	160,96
5,6000	98,25
5,7000	128,88
5,8000	169,04
5,9000	99,84
6,0000	119,17
6,1000	173,88
6,2000	118,80
6,3000	110,88
6,4000	167,53
6,5000	129,59
6,6000	98,62
6,7000	158,95
6,8000	162,41
6,9000	98,33
7,0000	127,03
7,1000	170,04
7,2000	111,14
7,3000	117,61
7,4000	172,33
7,5000	120,38
7,6000	100,27
7,7000	166,19
7,8000	154,11
7,9000	98,36
8,0000	157,25
8,1000	164,13
8,2000	98,57
8,3000	125,28
8,4000	171,00
8,5000	112,44
8,6000	116,17
8,7000	171,59
8,8000	122,08
8,9000	99,90
9,0000	164,90
9,1000	155,68
9,2000	98,27
9,3000	134,52
9,4000	165,20
9,5000	106,33
9,6000	123,77
9,7000	174,69
9,8000	113,89
9,9000	102,83
10,0000	170,69
10,1000	123,92
10,2000	99,49
10,3000	163,41
10,4000	157,60
10,5000	98,22
10,6000	132,46
10,7000	166,58
10,8000	107,42
10,9000	122,08
11,0000	174,18
11,1000	115,51
11,2000	102,11
11,3000	169,77
11,4000	148,48
11,5000	99,17
11,6000	141,92
11,7000	159,49
11,8000	102,67
11,9000	130,75
12,0000	175,25
12,1000	108,54
12,2000	120,55
12,3000	173,63
12,4000	117,00
12,5000	101,46
12,6000	168,74
12,7000	150,06
12,8000	98,85
12,9000	140,22
13,0000	160,42
13,1000	103,21
13,2000	129,18
13,3000	175,19
13,4000	109,57
13,5000	105,45
13,6000	173,32
13,7000	140,16
13,8000	100,98
13,9000	149,73
14,0000	152,01
14,1000	99,98
14,2000	138,37
14,3000	162,16
14,4000	104,18
14,5000	127,35
14,6000	175,07
14,7000	110,72
14,8000	104,56
14,9000	172,65
15,0000	141,96
15,1000	100,47
15,2000	147,95
15,3000	153,48
15,4000	100,38
15,5000	136,73
15,6000	174,32
15,7000	104,92
15,8000	109,48
15,9000	174,94
16,0000	131,79
16,1000	103,70
16,2000	156,90
16,3000	143,50
16,4000	99,99
16,5000	146,23
16,6000	155,31
16,7000	100,99
16,8000	134,87
16,9000	174,57
17,0000	105,85
17,1000	108,42
17,2000	174,58
17,3000	133,60
17,4000	103,01
17,5000	155,32
17,6000	145,58
17,7000	98,73
17,8000	144,36
17,9000	171,77
18,0000	101,59
18,1000	114,45
18,2000	174,91
18,3000	124,18
18,4000	107,39
18,5000	174,19
18,6000	135,91
18,7000	102,25
18,8000	153,33
18,9000	148,08
19,0000	99,09
19,1000	142,10
19,2000	172,76
19,3000	102,50
19,4000	112,86
19,5000	175,02
19,6000	126,56
19,7000	106,13
19,8000	161,28
19,9000	138,47
20,0000	98,18
20,1000	151,02
20,2000	168,32
20,3000	99,61
20,4000	119,70
20,5000	173,53
20,6000	103,48
20,7000	111,48
20,8000	175,13
20,9000	128,51
21,0000	105,20
21,1000	159,82
21,2000	140,26
21,3000	98,23
21,4000	149,46
21,5000	169,15
21,6000	100,01
21,7000	118,38
21,8000	173,89
21,9000	119,16
22,0000	110,49
22,1000	166,94
22,2000	130,17
22,3000	98,49
22,4000	158,41
22,5000	142,06
22,6000	98,45
22,7000	147,75
22,8000	170,26
22,9000	100,61
23,0000	117,11
23,1000	174,40
23,2000	120,85
23,3000	109,30
23,4000	165,76
23,5000	131,96
23,6000	98,31
23,7000	156,89
23,8000	163,98
23,9000	98,52
24,0000	125,23
24,1000	171,01
24,2000	112,53
24,3000	116,08
24,4000	171,58
24,5000	121,88
24,6000	99,87
24,7000	165,01
24,8000	132,84
24,9000	98,29
25,0000	155,85
25,1000	164,91
25,2000	98,62
25,3000	124,15
25,4000	171,35
25,5000	113,32
25,6000	115,08
25,7000	170,86
25,8000	123,22
25,9000	99,59
26,0000	164,03
26,1000	156,64
26,2000	98,23
26,3000	133,43
26,4000	165,67
26,5000	106,62
26,6000	122,96
26,7000	171,89
26,8000	114,26
26,9000	114,32
27,0000	170,35
27,1000	124,31
27,2000	99,39
27,3000	163,00
27,4000	158,08
27,5000	98,17
27,6000	131,96
27,7000	166,74
27,8000	107,66
27,9000	121,64
28,0000	173,94
28,1000	115,87
28,2000	101,91
28,3000	169,28
28,4000	149,02
28,5000	99,03
28,6000	141,04
28,7000	159,82
28,8000	98,10
28,9000	129,96
29,0000	167,99
29,1000	108,89
29,2000	120,11
29,3000	173,43
29,4000	117,61
29,5000	101,16
29,6000	168,26
29,7000	150,84
29,8000	98,81
29,9000	139,53
30,0000	161,24
30,1000	103,58
30,2000	128,43
30,3000	175,11
30,4000	110,08
30,5000	105,02
30,6000	172,77
30,7000	140,94
30,8000	100,67
30,9000	167,07
31,0000	152,65
31,1000	98,49
31,2000	137,51
31,3000	162,76
31,4000	104,58
31,5000	126,46
31,6000	175,01
31,7000	111,50
31,8000	104,22
31,9000	172,12
32,0000	143,12
32,1000	100,22
32,2000	146,87
32,3000	154,45
32,4000	100,69
32,5000	135,64
32,6000	174,38
32,7000	105,46
32,8000	108,95
32,9000	174,80
33,0000	112,63
33,1000	103,40
33,2000	171,42
33,3000	144,65
33,4000	99,80
33,5000	145,31
33,6000	156,05
33,7000	101,31
33,8000	134,09
33,9000	174,72
34,0000	106,08
34,1000	108,50
34,2000	174,81
34,3000	133,46
34,4000	103,25
34,5000	156,06
34,6000	144,26
34,7000	98,58
34,8000	146,15
34,9000	170,86
35,0000	100,84
35,1000	135,59
35,2000	174,53
35,3000	105,21
35,4000	109,25
35,5000	174,82
35,6000	131,40
35,7000	104,00
35,8000	157,83
35,9000	142,45
36,0000	98,39
36,1000	147,89
36,2000	169,99
36,3000	100,30
36,4000	117,77
36,5000	174,10
36,6000	119,41
36,7000	110,51
36,8000	167,17
36,9000	129,44
37,0000	98,58
37,1000	159,35
37,2000	140,34
37,3000	98,18
37,4000	149,91
37,5000	168,95
37,6000	99,82
37,7000	119,55
37,8000	173,56
37,9000	117,69
38,0000	111,79
38,1000	168,48
38,2000	127,63
38,3000	98,82
38,4000	160,88
38,5000	159,92
38,6000	98,13
38,7000	130,21
38,8000	167,82
38,9000	108,37
39,0000	120,75
39,1000	173,67
39,2000	116,04
39,3000	113,00
39,4000	169,56
39,5000	125,54
39,6000	99,17
39,7000	162,55
39,8000	158,54
39,9000	98,24
40,0000	131,94
40,1000	166,52
40,2000	107,21
40,3000	122,60
40,4000	174,30
40,5000	114,57
40,6000	102,61
40,7000	170,61
40,8000	146,12
40,9000	99,61
41,0000	144,50
41,1000	156,41
41,2000	101,39
41,3000	134,09
41,4000	164,90
41,5000	105,83
41,6000	124,42
41,7000	174,69
41,8000	112,53
41,9000	103,49
42,0000	171,52
42,1000	143,68
42,2000	100,03
42,3000	147,00
42,4000	153,91
42,5000	100,48
42,6000	136,75
42,7000	174,09
42,8000	104,57
42,9000	109,97
43,0000	174,88
43,1000	130,01
43,2000	104,66
43,3000	158,82
43,4000	140,97
43,5000	100,78
43,6000	149,30
43,7000	151,78
43,8000	99,88
43,9000	139,13
44,0000	173,63
44,1000	103,59
44,2000	111,48
44,3000	175,18
44,4000	127,84
44,5000	105,57
44,6000	160,64
44,7000	138,53
44,8000	98,13
44,9000	151,41
45,0000	167,54
45,1000	99,28
45,2000	121,00
45,3000	172,59
45,4000	115,61
45,5000	113,26
45,6000	174,86
45,7000	125,00
45,8000	107,01
45,9000	162,90
46,0000	135,61
46,1000	98,13
46,2000	154,05
46,3000	165,84
46,4000	98,81
46,5000	123,03
46,6000	171,76
46,7000	113,89
46,8000	114,80
46,9000	170,77
47,0000	122,90
47,1000	99,70
47,2000	164,64
47,3000	155,79
47,4000	98,23
47,5000	134,89
47,6000	164,32
47,7000	98,57
47,8000	125,04
47,9000	170,68
48,0000	112,01
48,1000	116,50
48,2000	171,79
48,3000	120,63
48,4000	100,27
48,5000	166,38
48,6000	153,49
48,7000	98,44
48,8000	137,19
48,9000	162,63
49,0000	104,38
49,1000	127,19
49,2000	175,07
49,3000	110,46
49,4000	104,81
49,5000	172,91
49,6000	118,49
49,7000	100,85
49,8000	167,56
49,9000	151,22
50,0000	98,70
50,1000	139,41
50,2000	160,78
50,3000	103,31
50,4000	129,37
50,5000	175,01
50,6000	108,96
50,7000	106,02
50,8000	173,60
50,9000	138,02
51,0000	101,62
0,0000	108,11
0,1000	106,57
0,2000	173,90
0,3000	136,89
0,4000	102,00
0,5000	153,09
0,6000	147,65
0,7000	99,02
0,8000	143,08
0,9000	172,05
1,0000	101,84
1,1000	114,24
1,2000	174,79
1,3000	123,78
1,4000	107,75
1,5000	163,97
1,6000	134,46
1,7000	102,93
1,8000	155,17
1,9000	145,41
2,0000	98,67
2,1000	145,25
2,2000	171,32
2,3000	101,12
2,4000	115,74
2,5000	174,47
2,6000	121,56
2,7000	109,11
2,8000	165,76
2,9000	131,53
3,0000	98,27
3,1000	157,57
3,2000	162,87
3,3000	98,38
3,4000	126,59
3,5000	169,66
3,6000	110,70
3,7000	118,00
3,8000	173,81
3,9000	119,06
4,0000	110,62
4,1000	167,47
4,2000	128,90
4,3000	98,56
4,4000	159,70
4,5000	160,85
4,6000	98,16
4,7000	128,92
4,8000	168,38
4,9000	109,13
5,0000	119,84
5,1000	173,41
5,2000	117,00
5,3000	101,33
5,4000	168,67
5,5000	149,38
5,6000	98,97
5,7000	141,35
5,8000	159,13
5,9000	98,17
6,0000	131,12
6,1000	166,93
6,2000	107,72
6,3000	121,79
6,4000	174,03
6,5000	115,11
6,6000	102,15
6,7000	169,98
6,8000	146,88
6,9000	99,38
7,0000	143,55
7,1000	157,02
7,2000	101,63
7,3000	133,48
7,4000	174,74
7,5000	106,26
7,6000	108,14
7,7000	174,57
7,8000	133,38
7,9000	103,33
8,0000	171,41
8,1000	144,17
8,2000	99,90
8,3000	146,21
8,4000	154,48
8,5000	100,64
8,6000	135,95
8,7000	174,28
8,8000	104,85
8,9000	109,69
9,0000	174,85
9,1000	130,47
9,2000	104,27
9,3000	158,33
9,4000	141,50
9,5000	98,27
9,6000	148,80
9,7000	169,33
9,8000	99,88
9,9000	118,42
10,0000	173,60
10,1000	103,66
10,2000	111,09
10,3000	174,94
10,4000	128,06
10,5000	105,43
10,6000	160,24
10,7000	139,07
10,8000	98,19
10,9000	150,91
11,0000	167,96
11,1000	99,41
11,2000	120,37
11,3000	172,98
11,4000	116,31
11,5000	112,69
11,6000	169,24
11,7000	125,52
11,8000	99,15
11,9000	162,50
12,0000	158,06
12,1000	98,20
12,2000	153,77
12,3000	166,12
12,4000	98,90
12,5000	122,92
12,6000	171,79
12,7000	113,97
12,8000	114,71
12,9000	170,74
13,0000	122,90
13,1000	99,61
13,2000	164,42
13,3000	155,60
13,4000	98,24
13,5000	134,85
13,6000	164,23
13,7000	105,50
13,8000	124,95
13,9000	174,54
14,0000	112,13
14,1000	103,64
14,2000	171,72
14,3000	120,72
14,4000	100,24
14,5000	166,14
14,6000	153,21
14,7000	98,35
14,8000	137,32
14,9000	162,26
15,0000	104,10
15,1000	127,44
15,2000	174,97
15,3000	110,10
15,4000	104,89
15,5000	172,82
15,6000	140,09
15,7000	100,94
15,8000	150,06
15,9000	150,84
16,0000	99,60
16,1000	139,79
16,2000	173,18
16,3000	103,06
16,4000	129,67
16,5000	174,94
16,6000	108,45
16,7000	106,12
16,8000	173,64
16,9000	137,18
17,0000	101,87
17,1000	152,55
17,2000	148,23
17,3000	99,11
17,4000	142,68
17,5000	172,40
17,6000	101,99
17,7000	113,95
17,8000	174,90
17,9000	124,16
18,0000	107,51
18,1000	163,63
18,2000	134,59
18,3000	98,13
18,4000	154,95
18,5000	145,63
18,6000	98,70
18,7000	144,68
18,8000	171,44
18,9000	101,20
19,0000	115,54
19,1000	174,53
19,2000	121,92
19,3000	108,84
19,4000	165,28
19,5000	131,97
19,6000	98,29
19,7000	157,18
19,8000	163,21
19,9000	98,41
20,0000	126,24
20,1000	170,04
20,2000	111,05
20,3000	117,58
20,4000	172,36
20,5000	119,40
20,6000	110,42
20,7000	167,03
20,8000	129,30
20,9000	98,56
21,0000	159,37
21,1000	161,21
21,2000	98,18
21,3000	128,41
21,4000	168,45
21,5000	109,22
21,6000	119,61
21,7000	173,32
21,8000	117,13
21,9000	101,47
22,0000	168,75
22,1000	149,31
22,2000	98,91
22,3000	141,27
22,4000	159,13
22,5000	98,21
22,6000	131,07
22,7000	166,88
22,8000	107,69
22,9000	122,01
23,0000	174,18
23,1000	114,90
23,2000	102,37
23,3000	170,25
23,4000	146,48
23,5000	99,47
23,6000	144,05
23,7000	156,66
23,8000	101,44
23,9000	133,90
24,0000	174,63
24,1000	106,06
24,2000	108,35
24,3000	174,59
24,4000	132,96
24,5000	103,38
24,6000	171,50
24,7000	143,90
24,8000	100,00
24,9000	146,48
25,0000	154,39
25,1000	100,55
25,2000	136,13
25,3000	174,25
25,4000	104,74
25,5000	109,74
25,6000	174,80
25,7000	130,51
25,8000	104,42
25,9000	158,61
26,0000	141,19
26,1000	98,30
26,2000	149,16
26,3000	169,17
26,4000	99,88
26,5000	118,92
26,6000	173,46
26,7000	103,43
26,8000	111,62
26,9000	175,07
27,0000	127,35
27,1000	105,90
27,2000	161,18
27,3000	137,92
27,4000	98,14
27,5000	152,08
27,6000	167,03
27,7000	99,09
27,8000	121,49
27,9000	172,43
28,0000	115,09
28,1000	113,69
28,2000	170,04
28,3000	123,94
28,4000	99,36
28,5000	163,53
28,6000	156,67
28,7000	98,12
28,8000	155,15
28,9000	165,14
29,0000	98,72
29,1000	124,20
29,2000	171,14
29,3000	112,83
29,4000	115,87
29,5000	171,44
29,6000	121,30
29,7000	100,08
29,8000	165,80
29,9000	153,83
30,0000	98,40
30,1000	136,89
30,2000	162,59
30,3000	104,32
30,4000	127,10
30,5000	174,91
30,6000	110,32
30,7000	104,90
30,8000	172,91
30,9000	118,61
31,0000	100,96
31,1000	167,90
31,2000	151,08
31,3000	98,72
31,4000	139,79
31,5000	160,32
31,6000	103,09
31,7000	129,59
31,8000	174,95
31,9000	108,55
32,0000	106,23
32,1000	173,74
32,2000	137,34
32,3000	101,93
32,4000	152,87
32,5000	147,77
32,6000	99,00
32,7000	142,75
32,8000	172,02
32,9000	101,78
33,0000	132,68
33,1000	174,62
33,2000	106,58
33,3000	107,72
33,4000	174,38
33,5000	133,74
33,6000	103,02
33,7000	155,72
33,8000	144,59
33,9000	98,61
34,0000	146,16
34,1000	170,78
34,2000	100,77
34,3000	116,51
34,4000	174,24
34,5000	120,56
34,6000	109,69
34,7000	166,40
34,8000	130,50
34,9000	98,41
35,0000	158,58
35,1000	141,08
35,2000	98,31
35,3000	149,13
35,4000	169,22
35,5000	99,88
35,6000	118,93
35,7000	173,40
35,8000	117,75
35,9000	111,58
36,0000	168,24
36,1000	127,15
36,2000	98,81
36,3000	161,10
36,4000	159,57
36,5000	98,15
36,6000	130,51
36,7000	167,15
36,8000	107,91
36,9000	121,56
37,0000	173,94
37,1000	115,23
37,2000	113,71
37,3000	170,13
37,4000	124,15
37,5000	99,42
37,6000	163,48
37,7000	156,69
37,8000	98,10
37,9000	133,58
38,0000	164,94
38,1000	106,01
38,2000	124,17
38,3000	174,59
38,4000	112,69
38,5000	103,49
38,6000	171,57
38,7000	143,75
38,8000	100,03
38,9000	146,74
39,0000	154,10
39,1000	100,56
39,2000	136,61
39,3000	162,81
39,4000	104,53
39,5000	126,62
39,6000	174,80
39,7000	110,57
39,8000	104,74
39,9000	172,68
40,0000	140,67
40,1000	100,74
40,2000	149,43
40,3000	151,33
40,4000	99,73
40,5000	139,24
40,6000	173,39
40,7000	103,37
40,8000	111,71
40,9000	175,07
41,0000	127,14
41,1000	105,96
41,2000	161,26
41,3000	137,81
41,4000	101,72
41,5000	152,26
41,6000	148,54
41,7000	99,26
41,8000	142,17
41,9000	172,59
42,0000	102,16
42,1000	113,74
42,2000	174,92
42,3000	124,40
42,4000	107,43
42,5000	163,51
42,6000	134,69
42,7000	98,16
42,8000	154,90
42,9000	165,24
43,0000	98,68
43,1000	123,93
43,2000	171,10
43,3000	112,77
43,4000	115,94
43,5000	174,48
43,6000	121,43
43,7000	109,23
43,8000	165,78
43,9000	131,77
44,0000	98,36
44,1000	157,67
44,2000	163,01
44,3000	98,40
44,4000	126,62
44,5000	169,91
44,6000	110,89
44,7000	117,77
44,8000	172,49
44,9000	119,10
45,0000	100,76
45,1000	167,41
45,2000	151,76
45,3000	98,64
45,4000	139,11
45,5000	161,16
45,6000	98,27
45,7000	128,86
45,8000	168,47
45,9000	109,27
46,0000	119,98
46,1000	173,47
46,2000	116,98
46,3000	101,38
46,4000	168,72
46,5000	149,11
46,6000	98,95
46,7000	141,32
46,8000	159,07
46,9000	102,44
47,0000	131,22
47,1000	174,95
47,2000	107,67
47,3000	106,96
47,4000	174,11
47,5000	114,83
47,6000	102,41
47,7000	170,28
47,8000	146,43
47,9000	99,50
