Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
308,5000	107,96
308,6000	133,68
308,7000	195,28
308,8000	111,62
308,9000	110,19
309,0000	194,36
309,1000	139,75
309,2000	107,02
309,3000	173,35
309,4000	146,61
309,5000	99,71
309,6000	167,12
309,7000	180,27
309,8000	99,90
309,9000	134,84
310,0000	185,14
310,1000	110,68
310,2000	129,33
310,3000	194,68
310,4000	115,05
310,5000	124,23
310,6000	192,85
310,7000	119,70
310,8000	105,07
310,9000	189,99
311,0000	151,76
311,1000	103,00
311,2000	162,60
311,3000	158,42
311,4000	100,39
311,5000	156,37
311,6000	188,43
311,7000	101,60
311,8000	125,41
311,9000	191,64
312,0000	118,42
312,1000	120,68
312,2000	190,68
312,3000	123,79
312,4000	103,44
312,5000	187,06
312,6000	129,26
312,7000	101,73
312,8000	182,59
312,9000	163,60
313,0000	100,55
313,1000	151,69
313,2000	169,99
313,3000	102,87
313,4000	145,13
313,5000	193,63
313,6000	105,30
313,7000	117,31
313,8000	195,08
313,9000	128,01
314,0000	113,13
314,1000	183,54
314,2000	134,28
314,3000	100,77
314,4000	178,26
314,5000	140,73
314,6000	99,92
314,7000	172,26
314,8000	175,71
314,9000	99,71
315,0000	139,48
315,1000	181,63
315,2000	108,04
315,3000	133,66
315,4000	195,38
315,5000	111,63
315,6000	110,10
315,7000	194,62
315,8000	139,67
315,9000	107,20
316,0000	173,61
316,1000	146,20
316,2000	99,72
316,3000	167,58
316,4000	180,25
316,5000	99,91
316,6000	161,22
316,7000	185,30
316,8000	100,65
316,9000	129,58
317,0000	189,26
317,1000	114,80
317,2000	124,46
317,3000	193,21
317,4000	119,48
317,5000	105,27
317,6000	190,19
317,7000	151,78
317,8000	103,09
317,9000	162,75
318,0000	158,72
318,1000	100,41
318,2000	156,55
318,3000	188,37
318,4000	101,60
318,5000	125,79
318,6000	191,79
318,7000	103,48
318,8000	120,88
318,9000	194,11
319,0000	123,58
319,1000	116,33
319,2000	187,32
319,3000	129,21
319,4000	101,79
319,5000	182,78
319,6000	163,82
319,7000	100,57
319,8000	151,63
319,9000	170,33
320,0000	103,01
320,1000	144,94
320,2000	193,77
320,3000	105,46
320,4000	117,06
320,5000	195,22
320,6000	128,33
320,7000	113,14
320,8000	195,43
320,9000	134,16
321,0000	109,83
321,1000	178,83
321,2000	140,27
321,3000	100,00
321,4000	173,11
321,5000	175,17
321,6000	99,72
321,7000	140,53
321,8000	180,74
321,9000	107,49
322,0000	134,71
322,1000	195,65
322,2000	110,99
322,3000	110,68
322,4000	195,04
322,5000	138,71
322,6000	107,65
322,7000	174,61
322,8000	145,43
322,9000	104,94
323,0000	168,44
323,1000	152,68
323,2000	99,87
323,3000	161,95
323,4000	185,05
323,5000	100,63
323,6000	130,08
323,7000	189,30
323,8000	114,71
323,9000	124,58
324,0000	193,40
324,1000	119,66
324,2000	105,28
324,3000	190,31
324,4000	151,90
324,5000	103,06
324,6000	162,86
324,7000	158,88
324,8000	100,44
324,9000	156,37
325,0000	165,80
325,1000	101,79
325,2000	149,76
325,3000	192,33
325,4000	103,72
325,5000	120,06
325,6000	194,58
325,7000	124,90
325,8000	115,66
325,9000	186,48
326,0000	130,84
326,1000	101,46
326,2000	181,53
326,3000	165,88
326,4000	100,34
326,5000	149,65
326,6000	172,69
326,7000	103,86
326,8000	142,91
326,9000	194,79
327,0000	106,59
327,1000	136,44
327,2000	195,76
327,3000	110,13
327,4000	111,58
327,5000	195,44
327,6000	137,51
327,7000	108,25
327,8000	175,93
327,9000	144,22
328,0000	99,82
328,1000	169,78
328,2000	178,66
328,3000	99,86
328,4000	137,12
328,5000	184,14
328,6000	109,62
328,7000	131,14
328,8000	195,66
328,9000	113,91
329,0000	108,59
329,1000	193,91
329,2000	118,58
329,3000	105,75
329,4000	191,13
329,5000	150,75
329,6000	103,46
329,7000	164,00
329,8000	157,88
329,9000	100,34
330,0000	157,40
330,1000	188,51
330,2000	101,55
330,3000	125,98
330,4000	191,96
330,5000	118,34
330,6000	121,13
330,7000	191,47
330,8000	123,68
330,9000	103,63
331,0000	187,63
331,1000	129,60
331,2000	101,79
331,3000	182,72
331,4000	164,47
331,5000	100,58
331,6000	151,16
331,7000	171,50
331,8000	103,39
331,9000	144,27
332,0000	194,48
332,1000	106,02
332,2000	116,33
332,3000	195,81
332,4000	130,14
332,5000	112,26
332,6000	182,57
332,7000	136,39
332,8000	100,56
332,9000	176,66
333,0000	171,86
333,1000	99,85
333,2000	170,55
333,3000	178,23
333,4000	99,82
333,5000	137,65
333,6000	183,76
333,7000	109,40
333,8000	131,79
333,9000	195,79
334,0000	113,45
334,1000	108,90
334,2000	194,24
334,3000	143,13
334,4000	105,97
334,5000	170,83
334,6000	150,54
334,7000	99,83
334,8000	164,23
334,9000	184,00
335,0000	100,42
335,1000	131,66
335,2000	188,57
335,3000	101,62
335,4000	126,02
335,5000	192,29
335,6000	118,71
335,7000	120,78
335,8000	191,21
335,9000	124,33
336,0000	103,40
336,1000	187,15
336,2000	158,36
336,3000	101,62
336,4000	157,09
336,5000	165,64
336,6000	101,75
336,7000	150,29
336,8000	192,44
336,9000	103,77
337,0000	120,45
337,1000	194,90
337,2000	124,80
337,3000	115,78
337,4000	195,95
337,5000	130,77
337,6000	111,85
337,7000	181,90
337,8000	137,50
337,9000	100,43
338,0000	176,17
338,1000	172,58
338,2000	99,87
338,3000	143,34
338,4000	179,14
338,5000	106,60
338,6000	136,81
338,7000	195,97
338,8000	110,00
338,9000	111,80
339,0000	195,62
339,1000	137,54
339,2000	108,34
339,3000	176,21
339,4000	144,45
339,5000	105,61
339,6000	170,04
339,7000	151,68
339,8000	99,91
339,9000	163,81
340,0000	184,24
340,1000	100,48
340,2000	131,40
340,3000	188,87
340,4000	113,97
340,5000	125,80
340,6000	194,22
340,7000	118,83
340,8000	105,74
340,9000	191,32
341,0000	150,97
341,1000	103,52
341,2000	164,18
341,3000	158,27
341,4000	100,44
341,5000	157,92
341,6000	164,97
341,7000	101,59
341,8000	151,04
341,9000	192,24
342,0000	103,46
342,1000	121,20
342,2000	194,53
342,3000	123,72
342,4000	116,60
342,5000	187,89
342,6000	129,56
342,7000	101,93
342,8000	183,46
342,9000	163,99
343,0000	100,72
343,1000	152,08
343,2000	171,06
343,3000	103,25
343,4000	145,19
343,5000	194,69
343,6000	105,69
343,7000	138,68
343,8000	195,90
343,9000	108,90
344,0000	112,88
344,1000	196,05
344,2000	135,38
344,3000	109,46
344,4000	178,31
344,5000	142,11
344,6000	100,02
344,7000	172,29
344,8000	176,96
344,9000	99,81
345,0000	139,26
345,1000	182,66
345,2000	108,55
345,3000	133,45
345,4000	196,13
345,5000	112,52
345,6000	109,74
345,7000	195,07
345,8000	117,08
345,9000	106,79
346,0000	192,66
346,1000	148,32
346,2000	104,30
346,3000	166,85
346,4000	155,31
346,5000	100,14
346,6000	160,46
346,7000	186,81
346,8000	101,04
346,9000	128,52
347,0000	191,01
347,1000	116,43
347,2000	123,19
347,3000	193,01
347,4000	121,66
347,5000	104,58
347,6000	189,61
347,7000	127,49
347,8000	102,55
347,9000	185,38
348,0000	161,65
348,1000	101,08
348,2000	154,27
348,3000	168,79
348,4000	102,57
348,5000	147,43
348,6000	193,94
348,7000	104,87
348,8000	118,54
348,9000	195,77
349,0000	127,16
349,1000	114,31
349,2000	185,45
349,3000	133,43
349,4000	101,21
349,5000	180,74
349,6000	167,86
349,7000	100,27
349,8000	148,53
349,9000	174,53
350,0000	99,90
350,1000	141,94
350,2000	180,74
350,3000	107,26
350,4000	135,77
350,5000	196,29
350,6000	110,81
350,7000	111,30
350,8000	195,87
350,9000	138,67
351,0000	108,02
351,1000	175,75
351,2000	145,48
351,3000	99,93
351,4000	169,34
351,5000	180,15
351,6000	99,97
351,7000	136,26
351,8000	185,45
351,9000	100,70
352,0000	130,58
352,1000	189,69
352,2000	114,70
352,3000	125,27
352,4000	194,31
352,5000	119,52
352,6000	105,59
352,7000	191,28
352,8000	151,97
352,9000	103,28
353,0000	163,65
353,1000	158,93
353,2000	100,57
353,3000	157,39
353,4000	189,19
353,5000	101,80
353,6000	125,97
353,7000	192,68
353,8000	118,78
353,9000	121,04
354,0000	195,23
354,1000	124,21
354,2000	116,64
354,3000	188,17
354,4000	129,71
354,5000	101,99
354,6000	183,60
354,7000	164,32
354,8000	100,81
354,9000	152,25
355,0000	170,95
355,1000	103,21
355,2000	145,83
355,3000	194,71
355,4000	105,54
355,5000	117,68
355,6000	196,17
355,7000	128,49
355,8000	113,56
355,9000	184,87
356,0000	134,47
356,1000	110,12
356,2000	179,85
356,3000	140,65
356,4000	100,23
356,5000	174,03
356,6000	175,51
356,7000	99,88
356,8000	141,28
356,9000	181,48
357,0000	107,64
357,1000	135,34
357,2000	196,52
357,3000	111,16
357,4000	111,23
357,5000	196,03
357,6000	138,51
357,7000	108,14
357,8000	176,13
357,9000	145,16
358,0000	99,96
358,1000	170,15
358,2000	152,10
358,3000	99,98
358,4000	164,00
358,5000	184,91
358,6000	100,54
358,7000	131,78
358,8000	188,99
358,9000	113,65
359,0000	126,66
359,1000	194,97
359,2000	118,35
359,3000	106,22
359,4000	192,47
359,5000	149,78
359,6000	104,07
359,7000	166,02
359,8000	156,67
359,9000	100,33
360,0000	160,07
360,1000	187,55
360,2000	101,18
360,3000	153,94
360,4000	191,38
360,5000	102,74
360,6000	123,69
360,7000	194,15
360,8000	121,40
360,9000	118,89
361,0000	190,46
361,1000	126,79
361,2000	102,88
361,3000	186,28
361,4000	160,74
361,5000	101,42
361,6000	156,22
361,7000	167,08
361,8000	102,05
361,9000	149,86
362,0000	193,32
362,1000	104,05
362,2000	120,65
362,3000	195,51
362,4000	106,52
362,5000	116,24
362,6000	196,64
362,7000	130,35
362,8000	112,57
362,9000	183,39
363,0000	136,46
363,1000	100,77
363,2000	178,22
363,3000	171,32
363,4000	100,09
363,5000	145,87
363,6000	177,28
363,7000	105,54
363,8000	139,93
363,9000	196,30
364,0000	108,39
364,1000	113,84
364,2000	196,71
364,3000	133,96
364,4000	110,44
364,5000	195,91
364,6000	140,19
364,7000	107,61
364,8000	174,96
364,9000	146,54
365,0000	99,94
365,1000	169,23
365,2000	180,67
365,3000	100,11
365,4000	136,53
365,5000	185,74
365,6000	110,46
365,7000	130,95
365,8000	196,41
365,9000	114,58
366,0000	108,63
366,1000	194,80
366,2000	144,32
366,3000	105,92
366,4000	192,10
366,5000	151,20
366,6000	103,78
366,7000	165,11
366,8000	157,94
366,9000	100,49
367,0000	159,22
367,1000	188,50
367,2000	101,47
367,3000	127,54
367,4000	192,19
367,5000	117,60
367,6000	122,43
367,7000	193,05
367,8000	122,61
367,9000	104,45
368,0000	189,78
368,1000	155,70
368,2000	102,57
368,3000	160,92
368,4000	162,58
368,5000	101,16
368,6000	154,64
368,7000	169,15
368,8000	102,71
368,9000	147,67
369,0000	195,89
369,1000	128,85
369,2000	100,92
369,3000	121,49
369,4000	157,57
369,5000	171,65
369,6000	159,93
369,7000	131,14
369,8000	113,36
369,9000	104,32
370,0000	104,43
370,1000	108,62
370,2000	111,28
370,3000	110,31
370,4000	105,00
370,5000	102,03
370,6000	100,99
370,7000	100,35
370,8000	100,11
370,9000	99,95
371,0000	99,88
371,1000	99,82
371,2000	99,79
371,3000	99,77
371,4000	99,75
371,5000	99,75
371,6000	99,73
371,7000	99,72
371,8000	99,72
371,9000	99,71
372,0000	99,71
372,1000	99,70
372,2000	99,69
372,3000	99,69
372,4000	99,69
372,5000	99,68
372,6000	99,68
372,7000	99,68
372,8000	99,67
372,9000	99,67
373,0000	99,67
373,1000	99,66
373,2000	99,66
373,3000	99,65
373,4000	99,65
373,5000	99,65
373,6000	99,65
373,7000	99,64
373,8000	99,64
373,9000	99,64
374,0000	99,63
374,1000	99,63
374,2000	99,63
374,3000	99,63
374,4000	99,63
374,5000	99,63
374,6000	99,63
374,7000	99,63
374,8000	99,63
374,9000	99,61
375,0000	99,61
375,1000	99,61
375,2000	99,61
375,3000	99,61
375,4000	99,61
375,5000	99,61
