Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
14,9530	175,48
14,9540	176,26
14,9550	177,08
14,9560	177,65
14,9570	178,35
14,9580	179,08
14,9590	179,65
14,9600	180,22
14,9610	180,96
14,9620	181,44
14,9630	181,99
14,9640	182,47
14,9650	183,05
14,9660	183,55
14,9670	183,94
14,9680	184,46
14,9690	185,06
14,9700	185,41
14,9710	185,74
14,9720	186,22
14,9730	186,61
14,9740	187,02
14,9750	187,40
14,9760	187,60
14,9770	188,00
14,9780	188,25
14,9790	188,49
14,9800	188,71
14,9810	188,90
14,9820	189,18
14,9830	189,36
14,9840	189,57
14,9850	189,74
14,9860	189,94
14,9870	190,00
14,9880	190,25
14,9890	190,35
14,9900	190,45
14,9910	190,53
14,9920	190,70
14,9930	190,67
14,9940	190,69
14,9950	190,74
14,9960	190,74
14,9970	190,65
14,9980	190,70
14,9990	190,57
15,0000	190,58
15,0010	190,53
15,0020	190,34
15,0030	190,14
15,0040	190,00
15,0050	189,87
15,0060	189,77
15,0070	189,44
15,0080	189,36
15,0090	189,14
15,0100	188,89
15,0110	188,63
15,0120	188,29
15,0130	187,93
15,0140	187,78
15,0150	187,25
15,0160	186,91
15,0170	186,69
15,0180	186,21
15,0190	185,76
15,0200	185,44
15,0210	184,94
15,0220	184,49
15,0230	184,04
15,0240	183,48
15,0250	182,99
15,0260	182,54
15,0270	181,95
15,0280	181,46
15,0290	180,85
15,0300	180,29
15,0310	179,75
15,0320	179,00
15,0330	178,41
15,0340	177,87
15,0350	177,08
15,0360	176,27
15,0370	175,73
15,0380	174,96
15,0390	174,35
15,0400	173,49
15,0410	172,71
15,0420	171,96
15,0430	171,22
15,0440	170,32
15,0450	169,53
15,0460	168,68
15,0470	167,81
15,0480	166,99
15,0490	166,03
15,0500	165,15
15,0510	164,36
15,0520	163,38
15,0530	162,57
15,0540	161,59
15,0550	160,56
15,0560	159,80
15,0570	158,78
15,0580	157,61
15,0590	156,77
15,0600	155,70
15,0610	154,62
15,0620	153,80
15,0630	152,72
15,0640	151,68
15,0650	150,83
15,0660	149,74
15,0670	148,60
15,0680	147,78
15,0690	146,74
15,0700	145,74
15,0710	144,73
15,0720	143,60
15,0730	142,66
15,0740	141,58
15,0750	140,43
15,0760	139,65
15,0770	138,52
15,0780	137,40
15,0790	136,55
15,0800	135,37
15,0810	134,31
15,0820	133,50
15,0830	132,33
15,0840	131,56
15,0850	130,48
15,0860	129,47
15,0870	128,69
15,0880	127,65
15,0890	126,65
15,0900	125,90
15,0910	124,83
15,0920	124,11
15,0930	123,15
15,0940	122,27
15,0950	121,46
15,0960	120,62
15,0970	119,65
15,0980	118,96
15,0990	118,09
15,1000	117,47
15,1010	116,55
15,1020	115,69
15,1030	115,08
15,1040	114,32
15,1050	113,71
15,1060	112,91
15,1070	112,18
15,1080	111,59
15,1090	110,82
15,1100	110,12
15,1110	109,57
15,1120	108,90
15,1130	108,38
15,1140	107,76
15,1150	107,11
15,1160	106,56
15,1170	106,03
15,1180	105,41
15,1190	104,95
15,1200	104,43
15,1210	103,85
15,1220	103,45
15,1230	102,92
15,1240	102,50
15,1250	101,95
15,1260	101,50
15,1270	101,17
15,1280	100,68
15,1290	100,25
15,1300	99,99
15,1310	99,52
15,1320	99,27
15,1330	98,87
15,1340	98,48
15,1350	98,22
15,1360	97,85
15,1370	97,55
15,1380	97,24
15,1390	96,94
15,1400	96,70
15,1410	96,38
15,1420	96,13
15,1430	95,91
15,1440	95,60
15,1450	95,36
15,1460	95,22
15,1470	94,99
15,1480	94,78
15,1490	94,64
15,1500	94,43
15,1510	94,31
15,1520	94,11
15,1530	94,03
15,1540	93,94
15,1550	93,80
15,1560	93,76
15,1570	93,69
15,1580	93,56
15,1590	93,49
15,1600	93,41
15,1610	93,35
15,1620	93,34
15,1630	93,30
15,1640	93,24
15,1650	93,20
15,1660	93,24
15,1670	93,23
15,1680	93,20
15,1690	93,21
15,1700	93,29
15,1710	93,25
15,1720	93,31
15,1730	93,33
15,1740	93,41
15,1750	93,49
15,1760	93,55
15,1770	93,59
15,1780	93,70
15,1790	93,80
15,1800	93,90
15,1810	94,06
15,1820	94,15
15,1830	94,32
15,1840	94,48
15,1850	94,67
15,1860	94,76
15,1870	94,95
15,1880	95,17
15,1890	95,32
15,1900	95,54
15,1910	95,74
15,1920	95,92
15,1930	96,19
15,1940	96,39
15,1950	96,65
15,1960	96,94
15,1970	97,13
15,1980	97,42
15,1990	97,62
15,2000	97,93
15,2010	98,26
15,2020	98,53
15,2030	98,86
15,2040	99,26
15,2050	99,55
15,2060	99,87
15,2070	100,23
15,2080	100,61
15,2090	101,07
15,2100	101,41
15,2110	101,83
15,2120	102,25
15,2130	102,70
15,2140	103,10
15,2150	103,52
15,2160	103,99
15,2170	104,50
15,2180	104,99
15,2190	105,47
15,2200	106,06
15,2210	106,54
15,2220	107,08
15,2230	107,62
15,2240	108,29
15,2250	108,85
15,2260	109,35
15,2270	110,03
15,2280	110,76
15,2290	111,27
15,2300	112,04
15,2310	112,71
15,2320	113,31
15,2330	114,04
15,2340	114,70
15,2350	115,50
15,2360	116,22
15,2370	116,90
15,2380	117,69
15,2390	118,48
15,2400	119,14
15,2410	119,96
15,2420	120,60
15,2430	121,47
15,2440	122,35
15,2450	123,04
15,2460	123,96
15,2470	124,90
15,2480	125,61
15,2490	126,57
15,2500	127,33
15,2510	128,36
15,2520	129,34
15,2530	130,15
15,2540	131,14
15,2550	132,17
15,2560	133,02
15,2570	134,01
15,2580	134,87
15,2590	135,83
15,2600	136,94
15,2610	137,80
15,2620	138,82
15,2630	139,91
15,2640	140,79
15,2650	141,78
15,2660	142,99
15,2670	143,86
15,2680	144,87
15,2690	145,74
15,2700	146,83
15,2710	147,94
15,2720	148,71
15,2730	149,81
15,2740	150,91
15,2750	151,70
15,2760	152,82
15,2770	153,95
15,2780	154,70
15,2790	155,77
15,2800	156,84
15,2810	157,68
15,2820	158,69
15,2830	159,73
15,2840	160,61
15,2850	161,54
15,2860	162,35
15,2870	163,30
15,2880	164,28
15,2890	164,99
15,2900	166,03
15,2910	166,99
15,2920	167,63
15,2930	168,55
15,2940	169,51
15,2950	170,19
15,2960	171,05
15,2970	171,89
15,2980	172,59
15,2990	173,41
15,3000	174,05
15,3010	174,81
15,3020	175,69
15,3030	176,32
15,3040	176,99
15,3050	177,79
15,3060	178,24
15,3070	179,02
15,3080	179,74
15,3090	180,18
15,3100	180,81
15,3110	181,46
15,3120	181,92
15,3130	182,50
15,3140	182,97
15,3150	183,57
15,3160	183,99
15,3170	184,42
15,3180	184,95
15,3190	185,43
15,3200	185,83
15,3210	186,19
15,3220	186,60
15,3230	186,88
15,3240	187,27
15,3250	187,57
15,3260	187,96
15,3270	188,20
15,3280	188,41
15,3290	188,71
15,3300	188,99
15,3310	189,19
15,3320	189,45
15,3330	189,71
15,3340	189,80
15,3350	189,92
15,3360	190,13
15,3370	190,25
15,3380	190,30
15,3390	190,46
15,3400	190,49
15,3410	190,59
15,3420	190,53
15,3430	190,61
15,3440	190,60
15,3450	190,55
15,3460	190,61
15,3470	190,52
15,3480	190,56
15,3490	190,41
15,3500	190,39
15,3510	190,23
15,3520	190,10
15,3530	189,98
15,3540	189,90
15,3550	189,62
15,3560	189,40
15,3570	189,15
15,3580	188,90
15,3590	188,78
15,3600	188,45
15,3610	188,34
15,3620	187,96
15,3630	187,63
15,3640	187,37
15,3650	186,94
15,3660	186,53
15,3670	186,19
15,3680	185,72
15,3690	185,27
15,3700	184,94
15,3710	184,37
15,3720	183,90
15,3730	183,52
15,3740	183,02
15,3750	182,47
15,3760	181,92
15,3770	181,29
15,3780	180,90
15,3790	180,25
15,3800	179,66
15,3810	179,07
15,3820	178,34
15,3830	177,68
15,3840	177,03
15,3850	176,31
15,3860	175,67
15,3870	174,92
15,3880	174,12
15,3890	173,43
15,3900	172,69
15,3910	171,88
15,3920	171,12
15,3930	170,30
15,3940	169,48
15,3950	168,70
15,3960	167,80
15,3970	166,90
15,3980	166,04
15,3990	165,18
15,4000	164,28
15,4010	163,45
15,4020	162,45
15,4030	161,62
15,4040	160,61
15,4050	159,64
15,4060	158,84
15,4070	157,80
15,4080	156,67
15,4090	155,88
15,4100	154,84
15,4110	153,92
15,4120	152,83
15,4130	151,73
15,4140	150,87
15,4150	149,81
15,4160	148,80
15,4170	147,85
15,4180	146,80
15,4190	145,78
15,4200	144,90
15,4210	143,81
15,4220	142,60
15,4230	141,79
15,4240	140,64
15,4250	139,53
15,4260	138,67
15,4270	137,55
15,4280	136,68
15,4290	135,64
15,4300	134,55
15,4310	133,72
15,4320	132,56
15,4330	131,55
15,4340	130,73
15,4350	129,62
15,4360	128,78
15,4370	127,78
15,4380	126,76
15,4390	126,07
15,4400	125,00
15,4410	124,06
15,4420	123,29
15,4430	122,34
15,4440	121,64
15,4450	120,75
15,4460	119,81
15,4470	119,09
15,4480	118,24
15,4490	117,37
15,4500	116,76
15,4510	115,97
15,4520	115,22
15,4530	114,48
15,4540	113,65
15,4550	113,12
15,4560	112,22
15,4570	111,58
15,4580	110,97
15,4590	110,28
15,4600	109,75
15,4610	109,07
15,4620	108,39
15,4630	107,85
15,4640	107,20
15,4650	106,57
15,4660	106,09
15,4670	105,47
15,4680	104,95
15,4690	104,53
15,4700	103,93
15,4710	103,48
15,4720	103,00
15,4730	102,42
15,4740	102,03
15,4750	101,55
15,4760	101,07
15,4770	100,76
15,4780	100,30
15,4790	99,94
15,4800	99,55
15,4810	99,17
15,4820	98,86
15,4830	98,49
15,4840	98,12
15,4850	97,87
15,4860	97,55
15,4870	97,25
15,4880	96,96
15,4890	96,69
15,4900	96,43
15,4910	96,09
15,4920	95,89
15,4930	95,65
15,4940	95,40
15,4950	95,20
15,4960	94,98
15,4970	94,78
15,4980	94,68
15,4990	94,44
15,5000	94,26
15,5010	94,15
15,5020	94,03
15,5030	93,94
15,5040	93,77
15,5050	93,66
15,5060	93,59
15,5070	93,47
15,5080	93,38
15,5090	93,31
15,5100	93,28
15,5110	93,19
15,5120	93,15
15,5130	93,12
15,5140	93,10
15,5150	93,07
15,5160	93,12
15,5170	93,13
15,5180	93,13
15,5190	93,18
15,5200	93,17
15,5210	93,20
15,5220	93,28
15,5230	93,33
15,5240	93,37
15,5250	93,43
15,5260	93,49
15,5270	93,64
15,5280	93,71
15,5290	93,80
15,5300	93,91
15,5310	94,11
15,5320	94,29
15,5330	94,36
15,5340	94,53
15,5350	94,73
15,5360	94,88
15,5370	95,03
15,5380	95,21
15,5390	95,42
15,5400	95,65
15,5410	95,87
15,5420	96,06
15,5430	96,28
15,5440	96,57
15,5450	96,77
15,5460	97,10
15,5470	97,30
15,5480	97,59
15,5490	97,85
15,5500	98,19
15,5510	98,48
15,5520	98,83
15,5530	99,12
15,5540	99,53
15,5550	99,82
15,5560	100,19
15,5570	100,52
15,5580	100,97
15,5590	101,33
15,5600	101,77
15,5610	102,22
15,5620	102,66
15,5630	103,04
15,5640	103,52
15,5650	103,90
15,5660	104,39
15,5670	104,92
15,5680	105,35
15,5690	105,96
15,5700	106,47
15,5710	107,01
15,5720	107,56
15,5730	108,21
15,5740	108,74
15,5750	109,37
15,5760	109,88
15,5770	110,56
15,5780	111,24
15,5790	111,86
15,5800	112,54
15,5810	113,31
15,5820	113,88
15,5830	114,59
15,5840	115,31
15,5850	116,04
15,5860	116,91
15,5870	117,53
15,5880	118,28
15,5890	119,12
15,5900	119,75
15,5910	120,58
15,5920	121,26
15,5930	122,13
15,5940	123,05
15,5950	123,74
15,5960	124,70
15,5970	125,64
15,5980	126,42
15,5990	127,36
15,6000	128,32
15,6010	129,12
15,6020	130,13
15,6030	130,96
15,6040	132,00
15,6050	132,98
15,6060	133,77
15,6070	134,82
15,6080	135,66
15,6090	136,70
15,6100	137,76
15,6110	138,58
15,6120	139,66
15,6130	140,69
15,6140	141,61
15,6150	142,79
15,6160	143,74
15,6170	144,69
15,6180	145,74
15,6190	146,78
15,6200	147,61
15,6210	148,70
15,6220	149,76
15,6230	150,63
15,6240	151,70
15,6250	152,78
15,6260	153,65
15,6270	154,75
15,6280	155,53
15,6290	156,59
15,6300	157,66
15,6310	158,46
15,6320	159,47
15,6330	160,50
15,6340	161,29
15,6350	162,33
15,6360	163,31
15,6370	164,10
15,6380	165,05
15,6390	165,82
15,6400	166,73
15,6410	167,66
15,6420	168,45
15,6430	169,38
15,6440	170,18
15,6450	170,99
15,6460	171,73
15,6470	172,59
15,6480	173,27
15,6490	174,11
15,6500	174,91
15,6510	175,56
15,6520	176,27
15,6530	176,85
15,6540	177,69
15,6550	178,30
15,6560	178,81
15,6570	179,59
15,6580	180,18
15,6590	180,77
15,6600	181,27
15,6610	181,95
15,6620	182,39
15,6630	182,95
15,6640	183,45
15,6650	183,98
15,6660	184,52
15,6670	184,90
15,6680	185,29
15,6690	185,76
15,6700	186,13
15,6710	186,47
15,6720	186,93
15,6730	187,13
15,6740	187,55
15,6750	187,87
15,6760	188,15
15,6770	188,47
15,6780	188,71
15,6790	188,88
15,6800	189,18
15,6810	189,48
15,6820	189,68
15,6830	189,77
15,6840	189,97
15,6850	190,07
15,6860	190,25
15,6870	190,33
15,6880	190,40
15,6890	190,46
15,6900	190,56
15,6910	190,64
15,6920	190,70
15,6930	190,74
15,6940	190,63
15,6950	190,61
15,6960	190,56
15,6970	190,53
15,6980	190,56
15,6990	190,43
15,7000	190,25
15,7010	190,14
15,7020	189,99
15,7030	189,86
15,7040	189,67
15,7050	189,51
15,7060	189,31
15,7070	189,04
15,7080	188,68
15,7090	188,49
15,7100	188,29
15,7110	188,04
15,7120	187,77
15,7130	187,37
15,7140	187,06
15,7150	186,66
15,7160	186,23
15,7170	185,89
15,7180	185,44
15,7190	184,99
15,7200	184,60
15,7210	184,11
15,7220	183,59
15,7230	183,14
15,7240	182,49
15,7250	181,97
15,7260	181,50
15,7270	181,00
15,7280	180,38
15,7290	179,80
15,7300	179,22
15,7310	178,75
15,7320	178,01
15,7330	177,28
15,7340	176,68
15,7350	175,89
15,7360	175,25
15,7370	174,55
15,7380	173,73
15,7390	172,90
15,7400	172,32
15,7410	171,45
15,7420	170,52
15,7430	169,83
15,7440	168,96
15,7450	168,17
15,7460	167,31
15,7470	166,34
15,7480	165,68
15,7490	164,60
15,7500	163,61
15,7510	162,86
15,7520	161,85
15,7530	160,80
15,7540	160,05
15,7550	159,03
15,7560	157,90
15,7570	157,09
15,7580	156,03
15,7590	155,21
15,7600	154,05
15,7610	153,00
15,7620	152,14
15,7630	151,15
15,7640	150,05
15,7650	149,16
15,7660	147,99
15,7670	147,00
15,7680	146,13
15,7690	145,06
15,7700	143,96
15,7710	143,02
15,7720	142,04
15,7730	141,04
15,7740	139,97
15,7750	138,88
15,7760	137,95
15,7770	136,92
15,7780	135,89
15,7790	134,89
15,7800	133,90
15,7810	132,83
15,7820	131,99
15,7830	130,91
15,7840	130,09
15,7850	129,06
15,7860	127,99
15,7870	127,21
15,7880	126,21
15,7890	125,28
15,7900	124,49
15,7910	123,47
15,7920	122,57
15,7930	121,89
15,7940	120,99
15,7950	120,16
15,7960	119,27
15,7970	118,40
15,7980	117,72
15,7990	116,89
15,8000	115,98
15,8010	115,39
15,8020	114,59
15,8030	114,01
15,8040	113,19
15,8050	112,42
15,8060	111,80
15,8070	111,04
15,8080	110,37
15,8090	109,83
15,8100	109,15
15,8110	108,60
15,8120	107,92
15,8130	107,29
15,8140	106,83
15,8150	106,21
15,8160	105,64
15,8170	105,10
15,8180	104,56
15,8190	104,01
15,8200	103,63
15,8210	103,09
15,8220	102,64
15,8230	102,14
15,8240	101,66
15,8250	101,28
15,8260	100,90
15,8270	100,41
15,8280	100,05
15,8290	99,62
15,8300	99,31
15,8310	98,96
15,8320	98,59
15,8330	98,26
15,8340	97,89
15,8350	97,62
15,8360	97,34
15,8370	97,06
15,8380	96,80
15,8390	96,53
15,8400	96,20
15,8410	96,00
15,8420	95,77
15,8430	95,56
15,8440	95,36
15,8450	95,08
15,8460	94,93
15,8470	94,72
15,8480	94,54
15,8490	94,41
15,8500	94,22
15,8510	94,10
15,8520	94,02
15,8530	93,86
15,8540	93,75
15,8550	93,68
15,8560	93,57
15,8570	93,48
15,8580	93,44
15,8590	93,40
15,8600	93,28
15,8610	93,25
15,8620	93,22
15,8630	93,20
15,8640	93,22
15,8650	93,19
15,8660	93,18
15,8670	93,16
15,8680	93,18
15,8690	93,20
15,8700	93,22
15,8710	93,29
15,8720	93,35
15,8730	93,41
15,8740	93,43
15,8750	93,53
15,8760	93,61
15,8770	93,70
15,8780	93,82
15,8790	93,92
15,8800	94,10
15,8810	94,25
15,8820	94,34
15,8830	94,55
15,8840	94,68
15,8850	94,85
15,8860	95,05
15,8870	95,28
15,8880	95,46
15,8890	95,63
15,8900	95,85
15,8910	96,12
15,8920	96,30
15,8930	96,56
15,8940	96,83
15,8950	97,02
15,8960	97,36
15,8970	97,55
15,8980	97,86
15,8990	98,22
15,9000	98,44
15,9010	98,80
15,9020	99,13
15,9030	99,48
15,9040	99,81
15,9050	100,16
15,9060	100,53
15,9070	100,91
15,9080	101,31
15,9090	101,73
15,9100	102,20
15,9110	102,60
15,9120	103,00
15,9130	103,40
15,9140	103,93
15,9150	104,39
15,9160	104,82
15,9170	105,34
15,9180	105,96
15,9190	106,36
15,9200	107,01
15,9210	107,57
15,9220	108,02
15,9230	108,69
15,9240	109,18
15,9250	109,81
15,9260	110,53
15,9270	111,04
15,9280	111,77
15,9290	112,51
15,9300	113,05
15,9310	113,80
15,9320	114,56
15,9330	115,18
15,9340	115,98
15,9350	116,65
15,9360	117,40
15,9370	118,23
15,9380	118,88
15,9390	119,71
15,9400	120,49
15,9410	121,20
15,9420	122,07
15,9430	122,80
15,9440	123,67
15,9450	124,55
15,9460	125,31
15,9470	126,25
15,9480	127,27
15,9490	128,01
15,9500	128,98
15,9510	129,80
15,9520	130,87
15,9530	131,88
15,9540	132,67
15,9550	133,63
15,9560	134,50
15,9570	135,52
15,9580	136,59
15,9590	137,34
15,9600	138,50
15,9610	139,57
15,9620	140,37
15,9630	141,45
15,9640	142,57
15,9650	143,43
15,9660	144,56
15,9670	145,59
15,9680	146,44
15,9690	147,51
15,9700	148,34
15,9710	149,49
15,9720	150,53
15,9730	151,37
15,9740	152,44
15,9750	153,51
15,9760	154,32
15,9770	155,40
15,9780	156,47
15,9790	157,25
15,9800	158,39
15,9810	159,17
15,9820	160,27
15,9830	161,28
15,9840	162,03
15,9850	163,01
15,9860	163,97
15,9870	164,78
15,9880	165,69
15,9890	166,71
15,9900	167,40
15,9910	168,26
15,9920	169,13
15,9930	169,91
15,9940	170,79
15,9950	171,54
15,9960	172,39
15,9970	173,10
15,9980	173,80
15,9990	174,57
16,0000	175,42
16,0010	176,04
16,0020	176,78
16,0030	177,49
16,0040	178,10
16,0050	178,79
16,0060	179,42
16,0070	179,97
16,0080	180,68
16,0090	181,14
16,0100	181,83
16,0110	182,36
16,0120	182,83
16,0130	183,28
16,0140	183,88
16,0150	184,32
16,0160	184,86
16,0170	185,29
16,0180	185,69
16,0190	186,07
16,0200	186,47
16,0210	186,91
16,0220	187,20
16,0230	187,53
16,0240	187,85
16,0250	188,16
16,0260	188,43
16,0270	188,65
16,0280	188,88
16,0290	189,09
16,0300	189,37
16,0310	189,55
16,0320	189,79
16,0330	189,96
16,0340	190,16
16,0350	190,27
16,0360	190,42
16,0370	190,55
16,0380	190,50
16,0390	190,55
16,0400	190,65
16,0410	190,58
16,0420	190,63
16,0430	190,67
16,0440	190,60
16,0450	190,65
16,0460	190,53
16,0470	190,53
16,0480	190,40
16,0490	190,30
16,0500	190,27
16,0510	190,18
16,0520	190,04
16,0530	189,90
16,0540	189,69
16,0550	189,40
16,0560	189,22
16,0570	189,03
16,0580	188,67
16,0590	188,44
16,0600	188,16
16,0610	187,89
16,0620	187,51
16,0630	187,25
16,0640	186,81
16,0650	186,54
16,0660	186,09
16,0670	185,78
16,0680	185,30
16,0690	184,76
16,0700	184,36
16,0710	183,90
16,0720	183,36
16,0730	182,88
16,0740	182,39
16,0750	181,68
16,0760	181,30
16,0770	180,64
16,0780	180,06
16,0790	179,48
16,0800	178,77
16,0810	178,24
16,0820	177,50
16,0830	176,85
16,0840	176,25
16,0850	175,42
16,0860	174,68
16,0870	174,00
16,0880	173,28
16,0890	172,45
16,0900	171,80
16,0910	170,91
16,0920	170,27
16,0930	169,35
16,0940	168,51
16,0950	167,73
16,0960	166,74
16,0970	165,80
16,0980	165,11
16,0990	164,14
16,1000	163,18
16,1010	162,40
16,1020	161,42
16,1030	160,36
16,1040	159,46
16,1050	158,49
16,1060	157,72
16,1070	156,51
16,1080	155,52
16,1090	154,57
16,1100	153,46
16,1110	152,48
16,1120	151,57
16,1130	150,51
16,1140	149,41
16,1150	148,60
16,1160	147,53
16,1170	146,57
16,1180	145,57
16,1190	144,44
16,1200	143,55
16,1210	142,37
16,1220	141,38
16,1230	140,45
16,1240	139,33
16,1250	138,31
16,1260	137,45
16,1270	136,34
16,1280	135,27
16,1290	134,36
16,1300	133,22
16,1310	132,40
16,1320	131,35
16,1330	130,29
16,1340	129,54
16,1350	128,53
16,1360	127,48
16,1370	126,66
16,1380	125,64
16,1390	124,87
16,1400	123,82
16,1410	122,94
16,1420	122,16
16,1430	121,32
16,1440	120,53
16,1450	119,74
16,1460	118,74
16,1470	118,11
16,1480	117,23
16,1490	116,33
16,1500	115,75
16,1510	114,90
16,1520	114,15
16,1530	113,52
16,1540	112,79
16,1550	112,13
16,1560	111,33
16,1570	110,74
16,1580	110,08
16,1590	109,41
16,1600	108,80
16,1610	108,21
16,1620	107,55
16,1630	107,07
16,1640	106,49
16,1650	105,90
16,1660	105,48
16,1670	104,86
16,1680	104,30
16,1690	103,90
16,1700	103,33
16,1710	102,91
16,1720	102,38
16,1730	101,95
16,1740	101,51
16,1750	101,13
16,1760	100,66
16,1770	100,27
16,1780	99,91
16,1790	99,55
16,1800	99,19
16,1810	98,81
16,1820	98,52
16,1830	98,17
16,1840	97,82
16,1850	97,58
16,1860	97,21
16,1870	97,06
16,1880	96,75
16,1890	96,40
16,1900	96,21
16,1910	95,91
16,1920	95,65
16,1930	95,46
16,1940	95,22
16,1950	95,01
16,1960	94,84
16,1970	94,71
16,1980	94,52
16,1990	94,37
16,2000	94,22
16,2010	94,15
16,2020	93,98
16,2030	93,86
16,2040	93,85
16,2050	93,68
16,2060	93,60
16,2070	93,52
16,2080	93,44
16,2090	93,35
16,2100	93,31
16,2110	93,28
16,2120	93,27
16,2130	93,23
16,2140	93,19
16,2150	93,24
16,2160	93,25
16,2170	93,22
16,2180	93,26
16,2190	93,27
16,2200	93,38
16,2210	93,41
16,2220	93,43
16,2230	93,52
16,2240	93,57
16,2250	93,61
16,2260	93,71
16,2270	93,83
16,2280	93,94
16,2290	94,07
16,2300	94,17
16,2310	94,31
16,2320	94,48
16,2330	94,62
16,2340	94,80
16,2350	95,02
16,2360	95,17
16,2370	95,35
16,2380	95,54
16,2390	95,73
16,2400	95,99
16,2410	96,19
16,2420	96,43
16,2430	96,66
16,2440	96,90
16,2450	97,18
16,2460	97,46
16,2470	97,71
16,2480	98,03
16,2490	98,28
16,2500	98,60
16,2510	98,96
16,2520	99,24
16,2530	99,62
16,2540	99,95
16,2550	100,39
16,2560	100,76
16,2570	101,06
16,2580	101,56
16,2590	101,98
16,2600	102,34
16,2610	102,79
16,2620	103,13
16,2630	103,62
16,2640	104,16
16,2650	104,58
16,2660	105,09
16,2670	105,60
16,2680	106,11
16,2690	106,70
16,2700	107,25
16,2710	107,73
16,2720	108,37
16,2730	108,89
16,2740	109,52
16,2750	110,19
16,2760	110,74
16,2770	111,41
16,2780	112,19
16,2790	112,77
16,2800	113,53
16,2810	114,08
16,2820	114,83
16,2830	115,65
16,2840	116,19
16,2850	117,03
16,2860	117,82
16,2870	118,44
16,2880	119,30
16,2890	119,95
16,2900	120,89
16,2910	121,67
16,2920	122,35
16,2930	123,24
16,2940	124,16
16,2950	124,88
16,2960	125,80
16,2970	126,59
16,2980	127,62
16,2990	128,62
16,3000	129,35
16,3010	130,45
16,3020	131,34
16,3030	132,22
16,3040	133,22
16,3050	133,99
16,3060	135,16
16,3070	136,11
16,3080	137,01
16,3090	138,01
16,3100	139,09
16,3110	139,94
16,3120	141,04
16,3130	142,13
16,3140	142,99
16,3150	144,00
16,3160	144,95
16,3170	146,00
16,3180	147,04
16,3190	147,93
16,3200	149,00
16,3210	150,05
16,3220	151,02
16,3230	152,02
16,3240	153,06
16,3250	153,98
16,3260	154,95
16,3270	155,97
16,3280	156,91
16,3290	157,87
16,3300	158,95
16,3310	159,77
16,3320	160,77
16,3330	161,61
16,3340	162,62
16,3350	163,63
16,3360	164,34
16,3370	165,30
16,3380	166,24
16,3390	167,01
16,3400	167,97
16,3410	168,78
16,3420	169,51
16,3430	170,41
16,3440	171,17
16,3450	171,97
16,3460	172,87
16,3470	173,43
16,3480	174,27
16,3490	175,01
16,3500	175,73
16,3510	176,40
16,3520	177,16
16,3530	177,83
16,3540	178,43
16,3550	179,20
16,3560	179,72
16,3570	180,34
16,3580	180,88
16,3590	181,46
16,3600	182,11
16,3610	182,59
16,3620	183,14
16,3630	183,72
16,3640	184,07
16,3650	184,53
16,3660	184,95
16,3670	185,49
16,3680	185,85
16,3690	186,21
16,3700	186,58
16,3710	186,97
16,3720	187,20
16,3730	187,59
16,3740	187,97
16,3750	188,21
16,3760	188,53
16,3770	188,82
16,3780	189,05
16,3790	189,18
16,3800	189,40
16,3810	189,63
16,3820	189,87
16,3830	189,94
16,3840	190,12
16,3850	190,27
16,3860	190,34
16,3870	190,55
16,3880	190,64
16,3890	190,64
16,3900	190,69
16,3910	190,70
16,3920	190,69
16,3930	190,70
16,3940	190,72
16,3950	190,64
16,3960	190,56
16,3970	190,49
16,3980	190,46
16,3990	190,32
16,4000	190,28
16,4010	190,12
16,4020	189,86
16,4030	189,69
16,4040	189,51
16,4050	189,28
16,4060	188,99
16,4070	188,81
16,4080	188,46
16,4090	188,12
16,4100	187,82
16,4110	187,62
16,4120	187,31
16,4130	186,85
16,4140	186,51
16,4150	186,06
16,4160	185,74
16,4170	185,38
16,4180	184,91
16,4190	184,34
16,4200	183,95
16,4210	183,48
16,4220	183,02
16,4230	182,37
16,4240	181,90
16,4250	181,32
16,4260	180,71
16,4270	179,99
16,4280	179,56
16,4290	178,96
16,4300	178,08
16,4310	177,60
16,4320	176,80
16,4330	176,34
16,4340	175,47
16,4350	174,75
16,4360	174,06
16,4370	173,31
16,4380	172,50
16,4390	171,77
16,4400	170,92
16,4410	170,15
16,4420	169,38
16,4430	168,45
16,4440	167,55
16,4450	166,89
16,4460	165,92
16,4470	164,99
16,4480	164,26
16,4490	163,21
16,4500	162,36
16,4510	161,48
16,4520	160,38
16,4530	159,55
16,4540	158,64
16,4550	157,48
16,4560	156,65
16,4570	155,60
16,4580	154,65
16,4590	153,76
16,4600	152,61
16,4610	151,62
16,4620	150,73
16,4630	149,64
16,4640	148,48
16,4650	147,70
16,4660	146,65
16,4670	145,76
16,4680	144,63
16,4690	143,49
16,4700	142,62
16,4710	141,52
16,4720	140,53
16,4730	139,61
16,4740	138,58
16,4750	137,43
16,4760	136,52
16,4770	135,46
16,4780	134,38
16,4790	133,48
16,4800	132,41
16,4810	131,59
16,4820	130,51
16,4830	129,39
16,4840	128,66
16,4850	127,61
16,4860	126,66
16,4870	125,85
16,4880	124,89
16,4890	124,05
16,4900	123,22
16,4910	122,20
16,4920	121,45
16,4930	120,59
16,4940	119,68
16,4950	118,96
16,4960	118,12
16,4970	117,47
16,4980	116,63
16,4990	115,77
16,5000	115,15
16,5010	114,32
16,5020	113,58
